title,price,published,acreage,address,latitude,longitude
"Cho thuê nhà tại Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9. Diện tích 55m2, Giá thuê 5 Triệu/Tháng",5.0,12/04/2022,55.0,"146/10/10 Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8406976,106.7905191
"Phòng cho thuê ngay đh Giao Thông Vận Tải, Đc tại 72 Làng Tăng Phú",3.0,23/04/2022,25.0,"72 Đường Làng Tăng Phú, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.844415168999513,106.79905851799536
"Cho thuê phòng trọ xây dựng cao cấp tại 45/24 Đường số 160, Phường Tăng Nhơn Phú A, Quận 9",3.0,27/04/2022,50.0,"45/24 Đường số 160, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8377652,106.7914727
Phòng trọ gần chung cư Man Thiện,3.5,18/04/2022,25.0,"210 Đường Man Thiện, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.85118489100006,106.79488135700007
"Căn trọ giá rẻ có sẵn nội thất ở Quận 9 gần các trường đại học, cao đẳng",3.1,03/05/2022,30.0,"Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.846397,106.7933906
"Cho Thuê Phòng Trọ Mới Xây Có Ban Công Gần Đại Học FPT, Công Thương Q9",3.5,30/04/2022,25.0,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.841897999999988,106.795323
Phòng trọ cao cấp mới xây có máy lạnh cửa sổ thoáng mát ngay Lã Xuân Oai,3.3,03/05/2022,40.0,"Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.841897999999988,106.795323
Phòng trọ cao cấp mới xây tại Lò Lu Gần Lã Xuân Oai khu CNC Quận 9,3.1,04/05/2022,40.0,"Đường Lò Lu, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8265597,106.8189348
"Phòng Trọ Có Gác Nội Thất Cơ Bản Gần Đại Học FPT, GTVT",3.6,04/05/2022,25.0,"Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.841897999999988,106.795323
"171c Dương Đình Hội, Phường Phước Long B, TP Thủ Đức (Quận 9 cũ), TP Hồ Chí Minh",3.0,03/12/2021,26.0,"171c Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.824091,106.7810003
Cho thuê nhà trọ tại Quận 9 full nội thất giá ưu đãi mùa dịch,3.0,10/12/2021,25.0,"359 Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.82118563900002,106.77240810000006
Phòng Trọ Mới Xây Đường 297- 22m2 An Ninh Sạch Sẽ,2.5,03/12/2021,25.0,"3/23/19 Đường 297, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8242187,106.7743078
Phòng trọ tiện nghi cho thuê tại Q9. Giá phòng: 2.777.000₫/tháng. Liên hệ Sáng 0903739977,2.777,03/12/2021,18.0,"15 đường 11, KDC Khang Điền Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8199469,106.7783895
"Cho thuê phòng siêu đẹp rộng 30m2, có gác ngay 87A Đỗ Xuân Hợp, Phường Phước Long B, Quận 9",3.0,16/12/2021,30.0,"87A Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.831397791000029,106.76785211500004
Nhà trọ cao cấp ngay ngã tư MK cho thuê với giá ưu đãi.,3.0,23/12/2021,25.0,"2 Đường số 359, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.82106441600007,106.77282064100007
"Phòng trọ siêu giảm giá mùa dịch, 106/2 Đường số 79, Phường Phước Long B, Quận 9. Chỉ có 2.300.000đ/tháng",2.3,21/12/2021,24.0,"106/2 Đường số 79, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8329972,106.7690679
"Phòng cho thuê Ngay CĐ Công THương, quận 9, 20m2 có gác, mới xây",2.3,28/12/2021,20.0,"63 Đường số 61, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8326103,106.7690629
P trọ ngay cầu phú hữu .khu công nghệ cao gần nhiều trường đại học .,2.5,27/03/2022,25.0,"200/16/18 Đường Bưng Ông Thoàn, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8166593,106.7969942
"Phòng trọ sinh viên. Giờ giấc tự do, riêng biệt, có sẵn máy lạnh tại 61/12 Đường số 475, Phường Phước Long B, Quận 9",2.8,13/03/2022,25.0,"61/12 Đường số 475, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.819481,106.7749429
"Cho thuê nhà trọ mới xây, khu dự án Kiến Á, Phước Long B. Diện tích: 18-25m, Giá thuê từ:2,5/tháng - 3,2tr/1 tháng",2.3,04/01/2022,25.0,"20 M1 Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8046949,106.7802434
"Nhà trọ đường Liên Phường giao Đỗ Xuân Hợp. Phòng trọ 3,9Tr đến 4,2tr ( full nội thất 4,5tr )",3.9,08/03/2022,40.0,"Số 18 Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.806063918000063,106.78195740500007
"Phòng trọ, Nhà trọ Quận 9. Chỉ cần 2.5 triệu/tháng, thuê ngay Phòng trọ mới đẹp giá rẻ 2022",2.5,11/01/2022,22.0,"65/52A1 Đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Hồ Chí Minh Đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.82967394000002,106.77080966700004
"Cho thuê KTX phòng 4 bạn trọn gói 1tr5 gần DH GTVT, CDKN, SPKT",1.5,06/03/2022,40.0,"92B Đường số 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8236466,106.7761641
"Cho thuê phòng trọ tại 10/15/6D Đường số 79, Phường Phước Long B, Quận 9",1.7000000000000002,11/01/2022,24.0,"10/15/6D Đường số 79, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8329972,106.7690679
Phòng trọ mới full nội thất có gác đầu đường Đỗ Xuân Hợp,3.8,08/01/2022,30.0,"46/24 Đường số 61, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8293962,106.7723206
"Cho nữ thuê phòng trọ an ninh, yên tĩnh",1.7000000000000002,29/03/2022,18.0,"143A Đường số 61, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.833056276000036,106.76862609200003
"Còn trống 2 phòng trọ riêng dành cho nữ, giá 2tr5 bao điện nước,có sẵn máy lạnh, nhà bếp wc sạch sẽ",2.5,09/04/2022,10.0,"Đường số 22, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8283146,106.7774877
Phòng trọ Giảm 500.000 - 1.000.000 Tháng Đầu,3.1,10/05/2022,25.0,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.841897999999988,106.795323
Cho nữ thuê phòng đầy đủ nội thất ngay ngã tư Bình Thái,3.5,12/04/2022,30.0,"32/1 Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8229279,106.774929
Chuỗi căn hộ dịch vụ cao cấp tiện nghi ngay Chợ Nhỏ,3.1,06/05/2022,25.0,"Đường số 182, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8375811,106.7930036
"PHÒNG TRỌ CAO CẤP MỚI XÂY GẦN ĐH FPT , HUTECH , ĐH GTVT , DH TÀI CHÍNH MKT , DH SPKT , DH QUỐC GIA",3.0,11/05/2022,25.0,"Đường số 160, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8390803,106.7918228
PHÒNG TRỌ CÓ MÁY LẠNH NGAY MAN THIỆN,2.8,11/05/2022,15.0,"6/4A Đường số 210, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",10.8508515,106.7945481
MỚI TOANH FULL NT HẦM THANG MÁY BAN CÔNG VIEW Lanmark81,4.5,13/04/2022,25.0,"261b Đường Xa Lộ Hà Nội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.828294,106.762502
"Cần cho thuê phòng tầng trệt có mặt bằng Đại lộ 3, Phường Phước Bình, TP Thủ đức",8.0,16/05/2022,80.0,"245 Đường Đại lộ 3, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8127168,106.7703213
"Cho thuê phòng, thang máy, máy lạnh, tủ lạnh, máy giặt .... như 1 căn hộ cao cấp, giá 3,5riệu/tháng",3.5,04/06/2022,35.0,"Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8076538,106.786827
CHo thuê phòng dạng Ký Túc Xá ngay 339 Đỗ Xuân Hợp giá siêu rẻ chỉ 800k/tháng,0.8,08/07/2022,14.0,"9A Đường Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8213773,106.7738612
"Phòng mới 100% Phước Long B Gần Đỗ. X. Hợp, Liên Phường, Nguyễn Duy Trinh",3.5,29/05/2022,25.0,"33, D3, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.806595878000053,106.78105764400004
Ký Túc Xá Sinh Viên Nữ Cao Cấp - Capella Home - Thành Phố Thủ Đức,1.4,23/05/2022,25.0,"số 6 Đường Tăng Nhơn Phú, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.82723631500005,106.76945260500008
"Phòng 25m2 cao cấp, thang máy, máy lạnh, mới xây ngay ngã tư Bình Thái",3.1,15/06/2022,25.0,"2c Đường số 359, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.821039,106.7729384
"Phòng trọ, căn hộ mi ni tiện nghi cho thuê tại quận 9",4.377,28/04/2022,34.0,"15, đường 11, KDC Khang Điền Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8199469,106.7783895
"Phòng 30m2 rộng rãi, thoáng mát, ngay sau lưng KTX CĐ Công Thương",3.5,25/04/2022,30.0,"8/5D 61, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8333328,106.768077
Phòng trọ cao cấp cho thuê tại Q9. Giá từ 4.877.000₫/tháng.,4.877,11/07/2022,34.0,"15 đường 11, KDC Khang Điền Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8199469,106.7783895
"Nhà gần CD Kỹ Nghệ, Công Thương FPT Hutech, full NT, trọn gói 1tr5",1.5,25/07/2022,40.0,"92B Đường số 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8236466,106.7761641
Phòng trọ cao cấp tiện ích cho thuê tại Quận 9,4.377,26/07/2022,34.0,"15, đường 11, KDC Khang Điền Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.81856919200004,106.78069034900005
Cho Thuê Căn Hộ Mini full Nội Thất - Đường Liên Phường Q9 - Thang máy vân tay camera An Ninh,3.6,25/07/2022,25.0,"Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8076538,106.786827
"KTX CAO CẤP-GIỜ GIẤC TỰ DO-1.4tr bao phí, để xe trong nhà , máy lạnh 24h",1.5,15/07/2022,60.0,"86 Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.820015904000059,106.77951864000005
"Cho thuê căn hộ dịch vụ nội thất cơ bản mặt tiền đường Liên Phường, Khu Công Nghệ Cao",3.0,25/07/2022,28.0,"Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8076538,106.786827
Cần sang nhượng dãy trọ 1 trệt 2 lầu,20.0,16/07/2022,100.0,"339 Đỗ Xuân Hợp, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.822315507000042,106.77135411700004
"Căn hộ mini rộng thoáng mát Đỗ Xuân Hợp, Liên Phường, Q2 Q9 Công nghệ cao",3.4,25/07/2022,30.0,"Đường M4, KDC Kiến Á Đường Liên Phường, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8042253,106.7828134
Cần 2 nữ ở ghép 450.000vnđ/1người,0.45,07/03/2016,20.0,"Nhà số 25 đường 14, Phước Bình, quận 9",10.811225611000054,106.77343910000008
"Phòng trọ cao cấp, căn hộ mini tiện ích cho thuê tại Quận 9",4.577,26/07/2022,30.0,"15 đường 11, KDC Khang Điền Đường Dương Đình Hội, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.8199469,106.7783895
"Phòng trọ ngay KDC Phước Bình, gần trường Đại Học Văn Hóa",1.4,02/04/2016,16.0,"115 Đường 2, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.819343736000064,106.77022055900005
Tìm bạn ở ghép phòng 4 người gần FPT Hutech Khu CNC 1.5tr trọn gói,1.5,29/07/2022,40.0,"92B Đường số 339, Phường Phước Long B, Quận 9, Hồ Chí Minh",10.824358,106.7769459
Tìm người ở ghép share tiền nhà nguyên căn,1.0,11/11/2016,100.0,"12, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.814599866000037,106.77063933200009
"CẦN TÌM NỮ Ở GHÉP KHU VỰC THỦ ĐỨC, QUẬN 9",1.5,28/09/2016,15.0,"Đường 1, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8201047,106.7710276
Cho thuê trọ giá từ 750 đến 1tr4,0.75,10/07/2016,20.0,"25 đường 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.811225611000054,106.77343910000008
"PHÒNG TRỌ MỚI XÂY –QUẬN 9 – GIÁ CHỈ TỪ 1,8 TRIỆU/THÁNG",-1.0,29/05/2016,20.0,"260 đường 12, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.81237057800007,106.76982223400006
"Phòng trọ mới xây, ngay Đại Lộ 3, gần Đỗ Xuân Hợp, Quận 9. LH: 0909729123 a.Hiệp, 0974508092, chú Năm",1.8,09/01/2017,20.0,"Đường 12, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.812176,106.771967
"Phòng trọ mới xây Phước Bình, Quận 9, 25m2, có nội thất, bancon, 3,2 tr/th, LH 0944979686",3.2,08/03/2019,25.0,"Đường Đại lộ 3, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8127779,106.7717188
Phòng trọ cho thuê Quận 9 mới xây dựng,3.5,07/10/2019,30.0,"Đường số 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8110917,106.7702418
"Cho thuê nhà trọ dạng kí túc xá tại Đường số 18B, phường Phước Bình, Quận 9",3.0,04/12/2019,20.0,"Đường Đại lộ 2, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8173162,106.7709591
Phòng trọ quận 9 gần khu công nghệ cao,3.5,06/10/2019,30.0,"93/15 Đường số 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.810373102776234,106.77108650865706
Phòng Quận 9 cho thuê mới xây còn mùi sơn,3.0,09/05/2019,35.0,"350 Đường 21, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8148883,106.7687568
"Cho thuê phòng trọ phường Phước Bình, Quận 9",3.0,12/03/2019,25.0,"Đường 6, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8167417,106.771286
Cho Thuê Phòng Trọ giá Rẻ Tại Quận 9,1.2,17/12/2018,22.0,"115 Đường 2, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.819343736000064,106.77022055900005
Homestay giường tầng 1tr/ người trong tháng 10 này,1.0,11/10/2020,30.0,"Đường số 9, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.8145155,106.7720059
Cho thuê phòng trọ cho sinh viên và nhân viên văn phòng tại Quận 9,4.0,17/05/2021,36.0,"107 Đường số 12, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.812319780000053,106.77338460600004
"Phòng trọ cao cấp trong nhà nguyên căn mặt tiền 8m tại 73 Đường số 2, Phường Phước Bình, Quận 9",3.6,04/04/2022,34.0,"73 Đường số 2, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.819575347000068,106.77137144000005
*NGÔI NHÀ TIỆN ÍCH QUẬN 9/ HOMESTAY QUẬN 9/ KÝ TÚC XÁ CAO CẤP QUẬN 9,1.3,07/09/2020,25.0,"31 Đường số 7, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.816711732000044,106.77351029300007
"Phòng trọ cho thuê Đường 14, Phước Bình Quận 9",1.5,16/11/2020,14.0,"39// Đường số 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.811206716999598,106.77310166299567
"Cho thuê phòng mới xây, 2.2tr, lầu đúc, wc riêng, giờ tự do",2.2,28/03/2020,16.0,"70 Đường số 14, Phường Phước Bình, Quận 9, Hồ Chí Minh",10.811163346000058,106.77248143700007
Phòng trọ cao cấp giá rẻ quận 9,1.0,09/06/2019,25.0,"28/11aNam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8666938,106.8056857
Cho thuê phòng trọ quận 9 - khu vực Suối Tiên - gần Khu Công Nghệ Cao - Làng Đại Học QG,2.2,19/02/2019,30.0,"243, Đường 154, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.864851735000059,106.81180324600007
Kiốt buôn bán kinh doanh do có rất nhiều phòng trọ,2.5,15/11/2018,20.0,"Phường Tân Phú, Quận 9, Hồ Chí Minh",10.867621998000061,106.80679685500007
CHO THUÊ PHÒNG TRỌ QUẬN 9 - MỚI XÂY DỰNG CHƯA QUA SỬ DỤNG,2.0,04/03/2019,18.0,"số 41 - 43, đường 225A, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.869092,106.8071929
"Phòng trọ gần Đại Học Quốc Gia Hutech, Nông Lâm, Khu Công Nghệ cao",1.0,15/09/2018,22.0,"Phố Nam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.856008,106.802785
Cho thuê phòng trọ trong nhà nguyên căn mới xây ở quận 9,1.6,30/03/2018,20.0,"Đường 2, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8520779,106.8088907
Nhà mới xây 45m2 (có 4 căn liền kề nhau),3.5,14/01/2019,45.0,"Đường 100, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8618503,106.8002896
"Hostel giường tầng cao cấp, giá rẻ, Quận 9, 1tr/tháng",1.0,05/04/2019,24.0,"Phố Nam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.856008,106.802785
"[Hot] Hostel giường tầng cao cấp, giá rẻ, Khu CNC, Quận 9, Thủ Đức, 25M2",1.0,04/07/2019,25.0,"28/11A Đường Nam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8620815,106.7976025
Cho thuê phòng trọ giá sinh viên quận 9 (gần bệnh viện ung bướu),1.0,13/08/2020,12.0,"138/1 Đường Số 400, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8708059,106.8117995
Cho thuê nhà trọ khu vực Q.9 gần Suối Tiên,1.7000000000000002,09/11/2019,15.0,"28/4 Đường số 138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8667873,106.8060685
"Phòng trọ cho thuê gần khu CNC, đại học FPT, đh Nông Lâm... giá chỉ từ 2 triệu",2.5,09/02/2020,35.0,"11 Phố Nam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.7224688,106.7295809
"Nhà trọ, Phòng trọ gần Suối Tiên, chợ Xóm Chiếu",2.0,22/03/2020,18.0,"19 Đường số 154, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8678401,106.8053527
"Cho thuê phòng đẹp, rộng gần Suối Tiên, khu công nghệ Cao",1.6,12/02/2020,20.0,"Đường số 120, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8640184,106.8047494
"Phòng trọ, nhà nguyên căn gần Khu Công Nghệ Cao",1.0,20/12/2020,25.0,"10 Đường số 154, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.86772084100005,106.80531226600004
Phòng trọ mới cao cấp quận 9 đường Man Thiện,2.9,21/12/2020,25.0,"140 Đường D1, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8534436,106.7920399
Cho thuê phòng trọ cao cấp,4.0,14/09/2016,15.0,"Số 49, Đường 154, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.867707145000054,106.80625099800005
"Cho thuê phòng trọ gần Suối Tiên - Khu Công nghệ Cao, Làng Đại học Quốc Gia, Ngã Tư Thủ Đức",1.5,07/05/2016,20.0,"Đường 120, Phường Tân Phú, Quận 9 (có thể đi xe buýt, (và metro sau này) đến được các nơi trong thành phố)",10.8640184,106.8047494
50 Phòng trọ mới xây ngay Khu công nghệ cao,1.2,23/02/2016,25.0,"Phố Nam Cao, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.856008,106.802785
Cho thuê phòng trọ ngay Khu Công nghệ cao Quận 9 (0966494949 - C.Yến),1.65,25/06/2016,16.0,"Đường số 3, Tổ 5, Khu phố 6, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8497176,106.8112142
"Phòng cao cấp, sạch sẽ, an ninh, 15m2, Quận 9, Suối Tiên",3.3,24/10/2016,15.0,"49, Đường 154, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.867707145000054,106.80625099800005
Cho thuê dãy phòng trọ mới xây chính chủ,1.0,22/02/2016,12.0,"82/16, Đường 138, KP2, P.Tân Phú, Quận 9",10.8659102,106.8067613
"Nhà trọ 693B Lê Văn Việt, Quận 9, Hồ Chí Minh",1.35,22/02/2017,12.0,"693B Lê Văn Việt, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.850243937000073,106.81323823800005
Thuê phòng trọ Quận 9 chính chủ. DT 12m2 giá rẻ,1.0,26/02/2016,12.0,"82/19 Đường 138, Phường Tân Phú, Quận 9",10.8658382,106.8071491
Cho thuê phòng trọ gần khu Công Nghệ Cao Quận 9,1.2,30/05/2017,16.0,"101A, Cầu Xây 2, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8543877,106.8122011
CHO THUÊ PHÒNG TRỌ GIÁ RẺ GẦN KHU CÔNG NGHỆ CAO QUẬN 9,1.3,25/02/2018,20.0,"Đường 2, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8520779,106.8088907
"Cho thuê phòng trọ hẻm 208, Đường 138, phường Tân Phú, Quận 9",1.0,19/07/2017,20.0,"Đường 138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8647365,106.8074654
Cho Thuê nhà trọ an ninh cao cấp giá rẻ Quận 9 - Gần khu công nghệ cao,1.2,30/10/2017,18.0,"207 Đường 138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.862994327000024,106.81028242300005
Cho thuê nhà trọ an ninh cao cấp giá rẻ Quận 9,1.2,16/07/2017,18.0,"138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.853222810000034,106.79024271100008
"Cho thuê phòng trọ một trệt một lầu, nhà mặt đường số 120, Phường Tân Phú, Quận 9. sát Suối Tiên",2.3,28/11/2017,25.0,"68 Đường 120, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.864491,106.8047988
Phòng trọ Quận 9 sau lưng Suối Tiên,1.5,22/02/2018,19.0,"Đường 138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8647365,106.8074654
Cho thuê phòng trọ gần Suối Tiên-Khu Công nghệ Cao (đường 120),1.5,04/12/2017,20.0,"120, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8618701,106.7982617
"Phòng 20m2, gác, phường Tân Phú-gần Cổng Suối Tiên, KCN cao",1.6,09/07/2022,20.0,"69 Đường số 120, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.864762461999472,106.80473490199533
"Cho thuê phòng trọ giá 1,500,000- 2,900,000 phòng mới đẹp nằm trong nhà lầu kiên cố dạng chung cu mini xinh xắn an ninh",1.5,01/06/2022,20.0,"Đường 138, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.8647365,106.8074654
"Cho thuê phòng trọ giá rẻ quận 9 đầy đủ nội thất, ngay Lê Văn Việt, gần đh spkt, đh gtvt",3.2,14/07/2022,25.0,"595 Đường Lê Văn Việt, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.846564931000046,106.79831446900005
"CHO THUÊ PHÒNG CAO CẤP SỐ 24/4 ĐƯỜNG SỐ 5, TĂNG NHƠN PHÚ B, QUẬN 9- ALO: 0919.694.885-0908.338.605",2.8,04/02/2022,25.0,"Đường số 5, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8392106,106.7783701
"Chung cư 213 TNP còn phòng 25m2 kết hợp Gác lửng cao, mát mẻ, BVệ an ninh24/7, GG tự do",3.5,14/01/2022,25.0,"213 Tăng Nhơn Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8332849,106.7777614
"Cho thuê phòng trọ như hình tại 89/1 Đường số 8, Phường Tăng Nhơn Phú B, Quận 9",1.5,07/02/2022,25.0,"89/1 Đường số 8, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8355722,106.7747455
"Cho thuê phòng trọ có gác lỡ đúc thật, đẹp, gần trường Cao Đẳng Công Thương",1.9,24/02/2022,24.0,"39/17 Đường số 10, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.836476,106.777419
[SIÊU KHUYẾN MÃI] Ký Túc Xá cao cấp lý tưởng cho Người làm khu CNC & Sinh Viên,1.1,05/04/2022,25.0,"147 Đường Hoàng Hữu Nam, Phường Tân Phú, Quận 9, Hồ Chí Minh",10.856431721000035,106.81348535200004
Phòng cho thuê [Quận 9] Có ban công/ Gác gần Vincom Lê Văn Việt giá 3Tr500 - 4Tr có sẵn nội thất,3.5,28/02/2022,20.0,"Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8215063,106.7927235
"Phòng Cho Thuê NgaPhòng đẹp ngay trung tâm Q9, Bao Điện, Nước, Wifi, giá 3 tr",3.0,16/03/2022,25.0,"29 5, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8391167,106.7785181
Cho thuê Phòng Cao cấp Giá rẻ Quận 9 ngay Dương Đình Hội,3.5,09/03/2022,25.0,"252 Dương Đình Hội, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.828166162000059,106.78218937900004
Phòng Mới Xây Có Ban Công Lớn Gần CĐ Công Thương,3.5,17/05/2022,40.0,"Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8215063,106.7927235
"Phòng dạng homestay đầy đủ nội thất tiện nghi vào ở ngay, 1 triệu/ giường",1.0,20/05/2022,30.0,"Hẻm 109 Đường Trương Văn Hải, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.839635919999559,106.77678206099567
"Tổng Hợp Phòng Trọ Q2 - Q9 Gần Vòng Xoay Phú Hữu,KCN cao Q9 Mới 100%",3.499,11/03/2022,25.0,"Võ Chí Công, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8243438,106.7965897
Phòng có ban công - nội thất tại Dương Đình Hội,3.5,03/06/2022,20.0,"Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8215063,106.7927235
"Phòng full nội thất tại Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, Quận 9",4.5,06/04/2022,24.0,"Đường Bưng Ông Thoàn, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.8215063,106.7927235
"Cho nữ thuê phòng trọ tại P. Tăng Nhơn Phú B, Q.9, TP.HCM",1.4,23/06/2022,12.0,"57/8A Đường số 3, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",10.840881,106.7838535
